date,anksiyete,uykusuzluk,stres,panik atak,mide yanması,province_code,province,region7
2021-05-01,71,13,62,39,25,TR-42,Konya,İç Anadolu
2021-06-01,85,13,95,47,16,TR-42,Konya,İç Anadolu
2021-07-01,67,12,68,41,20,TR-42,Konya,İç Anadolu
2021-08-01,57,22,59,40,23,TR-42,Konya,İç Anadolu
2021-09-01,71,15,54,44,23,TR-42,Konya,İç Anadolu
2021-10-01,67,13,57,39,23,TR-42,Konya,İç Anadolu
2021-11-01,73,18,51,46,28,TR-42,Konya,İç Anadolu
2021-12-01,64,16,48,39,20,TR-42,Konya,İç Anadolu
2022-01-01,57,10,56,40,29,TR-42,Konya,İç Anadolu
2022-02-01,92,11,60,50,38,TR-42,Konya,İç Anadolu
2022-03-01,83,14,77,44,32,TR-42,Konya,İç Anadolu
2022-04-01,78,17,57,39,42,TR-42,Konya,İç Anadolu
2022-05-01,80,22,65,42,33,TR-42,Konya,İç Anadolu
2022-06-01,78,17,66,48,21,TR-42,Konya,İç Anadolu
2022-07-01,100,22,59,37,30,TR-42,Konya,İç Anadolu
2022-08-01,95,23,45,50,22,TR-42,Konya,İç Anadolu
2022-09-01,84,16,58,50,32,TR-42,Konya,İç Anadolu
2022-10-01,99,17,62,42,41,TR-42,Konya,İç Anadolu
2022-11-01,87,20,70,45,29,TR-42,Konya,İç Anadolu
2022-12-01,92,20,75,45,33,TR-42,Konya,İç Anadolu
2023-01-01,87,22,68,43,34,TR-42,Konya,İç Anadolu
2023-02-01,85,15,70,55,26,TR-42,Konya,İç Anadolu
2023-03-01,81,18,73,43,41,TR-42,Konya,İç Anadolu
2023-04-01,93,15,78,33,44,TR-42,Konya,İç Anadolu
2023-05-01,93,15,66,31,27,TR-42,Konya,İç Anadolu
2023-06-01,70,14,74,41,32,TR-42,Konya,İç Anadolu
2023-07-01,77,16,55,47,23,TR-42,Konya,İç Anadolu
2023-08-01,78,18,48,38,27,TR-42,Konya,İç Anadolu
2023-09-01,78,15,62,45,40,TR-42,Konya,İç Anadolu
2023-10-01,80,16,67,48,38,TR-42,Konya,İç Anadolu
2023-11-01,89,20,71,41,37,TR-42,Konya,İç Anadolu
2023-12-01,74,23,81,55,36,TR-42,Konya,İç Anadolu
2024-01-01,69,23,73,49,42,TR-42,Konya,İç Anadolu
2024-02-01,87,24,75,30,34,TR-42,Konya,İç Anadolu
2024-03-01,70,19,74,27,31,TR-42,Konya,İç Anadolu
2024-04-01,58,0,58,35,22,TR-42,Konya,İç Anadolu
2024-05-01,65,12,69,31,25,TR-42,Konya,İç Anadolu
2024-06-01,48,0,53,27,19,TR-42,Konya,İç Anadolu
2024-07-01,57,16,65,40,14,TR-42,Konya,İç Anadolu
2024-08-01,64,21,51,38,17,TR-42,Konya,İç Anadolu
2024-09-01,62,14,48,35,23,TR-42,Konya,İç Anadolu
2024-10-01,70,18,64,43,23,TR-42,Konya,İç Anadolu
2024-11-01,55,18,71,32,23,TR-42,Konya,İç Anadolu
2024-12-01,57,16,70,32,23,TR-42,Konya,İç Anadolu
2025-01-01,46,18,63,31,22,TR-42,Konya,İç Anadolu
2025-02-01,44,0,65,42,21,TR-42,Konya,İç Anadolu
2025-03-01,57,0,50,36,38,TR-42,Konya,İç Anadolu
2025-04-01,54,19,77,30,29,TR-42,Konya,İç Anadolu
2025-05-01,51,15,74,34,14,TR-42,Konya,İç Anadolu
2025-06-01,47,24,49,38,15,TR-42,Konya,İç Anadolu
2025-07-01,58,0,37,39,13,TR-42,Konya,İç Anadolu
2025-08-01,38,16,48,33,18,TR-42,Konya,İç Anadolu
2025-09-01,37,0,50,25,31,TR-42,Konya,İç Anadolu
2025-10-01,34,15,61,21,33,TR-42,Konya,İç Anadolu
2025-11-01,35,8,53,34,12,TR-42,Konya,İç Anadolu
2018-01-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2018-02-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2018-03-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2018-04-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2018-05-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2018-06-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2018-07-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2018-08-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2018-09-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2018-10-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2018-11-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2018-12-01,100,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2019-01-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2019-02-01,0,0,90,0,0,TR-50,Nevşehir,İç Anadolu
2019-03-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2019-04-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2019-05-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2019-06-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2019-07-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2019-08-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2019-09-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
2019-10-01,0,0,0,0,0,TR-50,Nevşehir,İç Anadolu
